year,countries,region,category,score
2000,Slovenia,Eastern Europe,hf_score,8.18
2000,South Africa,Sub-Saharan Africa,hf_score,7.33
2000,Spain,Western Europe,hf_score,8.63
2000,Sri Lanka,South Asia,hf_score,6.17
2000,Sweden,Western Europe,hf_score,8.94
2000,Switzerland,Western Europe,hf_score,9.29
2000,Syria,Middle East & North Africa,hf_score,4.47
2000,Taiwan,East Asia,hf_score,8.28
2000,Tanzania,Sub-Saharan Africa,hf_score,6.67
2000,Thailand,South Asia,hf_score,7.35
2000,Togo,Sub-Saharan Africa,hf_score,5.61
2000,Trinidad and Tobago,Latin America & the Caribbean,hf_score,7.87
2000,Tunisia,Middle East & North Africa,hf_score,5.27
2000,Turkey,Middle East & North Africa,hf_score,6.19
2000,Uganda,Sub-Saharan Africa,hf_score,6.24
2000,Ukraine,Eastern Europe,hf_score,6.25
2000,United Arab Emirates,Middle East & North Africa,hf_score,6.08
2000,United Kingdom,Western Europe,hf_score,9.12
2000,United States of America,North America,hf_score,8.97
2000,Uruguay,Latin America & the Caribbean,hf_score,8.25
2000,Venezuela,Latin America & the Caribbean,hf_score,6.43
2000,Vietnam,South Asia,hf_score,5.51
2000,Zambia,Sub-Saharan Africa,hf_score,7.03
2000,Zimbabwe,Sub-Saharan Africa,hf_score,5.35
2020,Albania,Eastern Europe,ef_score,7.64
2020,Algeria,Middle East & North Africa,ef_score,5.12
2020,Angola,Sub-Saharan Africa,ef_score,5.91
2020,Argentina,Latin America & the Caribbean,ef_score,4.87
2020,Armenia,Caucasus & Central Asia,ef_score,7.84
2020,Australia,Oceania,ef_score,8.04
2020,Austria,Western Europe,ef_score,7.56
2020,Azerbaijan,Caucasus & Central Asia,ef_score,6.21
2020,Bahamas,Latin America & the Caribbean,ef_score,7.02
2020,Bahrain,Middle East & North Africa,ef_score,7.47
2020,Bangladesh,South Asia,ef_score,5.89
2020,Barbados,Latin America & the Caribbean,ef_score,7.01
2020,Belarus,Eastern Europe,ef_score,6.83
2020,Belgium,Western Europe,ef_score,7.37
2020,Belize,Latin America & the Caribbean,ef_score,6.23
2020,Benin,Sub-Saharan Africa,ef_score,6.51
2020,Bhutan,South Asia,ef_score,6.49
2020,Bolivia,Latin America & the Caribbean,ef_score,6.15
2020,Bosnia and Herz.,Eastern Europe,ef_score,6.72
2020,Botswana,Sub-Saharan Africa,ef_score,7.35
2020,Brazil,Latin America & the Caribbean,ef_score,6.33
2020,Brunei Darussalam,South Asia,ef_score,7.21
2020,Bulgaria,Eastern Europe,ef_score,7.69
2020,Burkina Faso,Sub-Saharan Africa,ef_score,6.15
2020,Burundi,Sub-Saharan Africa,ef_score,5.67
2020,Cabo Verde,Sub-Saharan Africa,ef_score,7.6
2020,Cambodia,South Asia,ef_score,7.13
2020,Cameroon,Sub-Saharan Africa,ef_score,5.76
2020,Canada,North America,ef_score,7.81
2020,Central African Rep.,Sub-Saharan Africa,ef_score,5.4
2020,Chad,Sub-Saharan Africa,ef_score,5.55
2020,Chile,Latin America & the Caribbean,ef_score,7.56
2020,China,East Asia,ef_score,6.27
2020,Colombia,Latin America & the Caribbean,ef_score,6.55
2020,Comoros,Sub-Saharan Africa,ef_score,6.31
2020,Dem. Rep. Congo,Sub-Saharan Africa,ef_score,5.36
2020,Congo,Sub-Saharan Africa,ef_score,5.08
2020,Costa Rica,Latin America & the Caribbean,ef_score,7.62
2020,Côte d'Ivoire,Sub-Saharan Africa,ef_score,6.01
2020,Croatia,Eastern Europe,ef_score,7.16
2020,Cyprus,Eastern Europe,ef_score,7.49
2020,Czechia,Eastern Europe,ef_score,7.75
2020,Denmark,Western Europe,ef_score,8.09
2020,Djibouti,Sub-Saharan Africa,ef_score,6.21
2020,Dominican Republic,Latin America & the Caribbean,ef_score,7.36
2020,Ecuador,Latin America & the Caribbean,ef_score,6.51
2020,Egypt,Middle East & North Africa,ef_score,5.61
2020,El Salvador,Latin America & the Caribbean,ef_score,7.12
2020,Estonia,Eastern Europe,ef_score,7.95
2020,Eswatini,Sub-Saharan Africa,ef_score,5.76
2020,Ethiopia,Sub-Saharan Africa,ef_score,5.58
2020,Fiji,Oceania,ef_score,6.53
2020,Finland,Western Europe,ef_score,7.64
2020,France,Western Europe,ef_score,7.33
2020,Gabon,Sub-Saharan Africa,ef_score,5.72
2020,"Gambia, The",Sub-Saharan Africa,ef_score,7.23
2020,Georgia,Caucasus & Central Asia,ef_score,7.78
2020,Germany,Western Europe,ef_score,7.65
2020,Ghana,Sub-Saharan Africa,ef_score,6.49
2020,Greece,Eastern Europe,ef_score,6.81
2020,Guatemala,Latin America & the Caribbean,ef_score,7.59
2020,Guinea,Sub-Saharan Africa,ef_score,5.84
2020,Guinea-Bissau,Sub-Saharan Africa,ef_score,5.64
2020,Guyana,Latin America & the Caribbean,ef_score,5.82
2020,Haiti,Latin America & the Caribbean,ef_score,6.57
2020,Honduras,Latin America & the Caribbean,ef_score,7.04
2020,"Hong Kong SAR, China",East Asia,ef_score,8.59
2020,Hungary,Eastern Europe,ef_score,7.24
2020,Iceland,Western Europe,ef_score,7.73
2020,India,South Asia,ef_score,6.72
2020,Indonesia,South Asia,ef_score,7.09
2020,Iran,Middle East & North Africa,ef_score,4.96
2020,Iraq,Middle East & North Africa,ef_score,5.51
2020,Ireland,Western Europe,ef_score,7.86
2020,Israel,Middle East & North Africa,ef_score,7.35
2020,Italy,Western Europe,ef_score,7.4
2020,Jamaica,Latin America & the Caribbean,ef_score,7.38
2020,Japan,East Asia,ef_score,7.82
2020,Jordan,Middle East & North Africa,ef_score,7.37
2020,Kazakhstan,Caucasus & Central Asia,ef_score,7.35
2020,Kenya,Sub-Saharan Africa,ef_score,6.96
2020,South Korea,East Asia,ef_score,7.42
2020,Kuwait,Middle East & North Africa,ef_score,6.73
2020,Kyrgyzstan,Caucasus & Central Asia,ef_score,6.97
2020,Lao PDR,South Asia,ef_score,6.5
2020,Latvia,Eastern Europe,ef_score,7.77
2020,Lebanon,Middle East & North Africa,ef_score,5.45
2020,Lesotho,Sub-Saharan Africa,ef_score,6.52
2020,Liberia,Sub-Saharan Africa,ef_score,6.51
2020,Libya,Middle East & North Africa,ef_score,4.95
2020,Lithuania,Eastern Europe,ef_score,7.82
2020,Luxembourg,Western Europe,ef_score,7.54
2020,Madagascar,Sub-Saharan Africa,ef_score,6.1
2020,Malawi,Sub-Saharan Africa,ef_score,5.98
2020,Malaysia,South Asia,ef_score,7.35
2020,Mali,Sub-Saharan Africa,ef_score,5.85
2020,Malta,Western Europe,ef_score,7.72
2020,Mauritania,Sub-Saharan Africa,ef_score,6.13
2020,Mauritius,Sub-Saharan Africa,ef_score,7.88
2020,Mexico,Latin America & the Caribbean,ef_score,7.12
2020,Moldova,Eastern Europe,ef_score,7.05
2020,Mongolia,East Asia,ef_score,7.3
2020,Montenegro,Eastern Europe,ef_score,7.46
2020,Morocco,Middle East & North Africa,ef_score,6.55
2020,Mozambique,Sub-Saharan Africa,ef_score,6.27
2020,Myanmar,South Asia,ef_score,5.93
2020,Namibia,Sub-Saharan Africa,ef_score,6.57
2020,Nepal,South Asia,ef_score,6.54
2020,Netherlands,Western Europe,ef_score,7.75
2020,New Zealand,Oceania,ef_score,8.27
2020,Nicaragua,Latin America & the Caribbean,ef_score,6.84
2020,Niger,Sub-Saharan Africa,ef_score,5.97
2020,Nigeria,Sub-Saharan Africa,ef_score,6.7
2020,North Macedonia,Eastern Europe,ef_score,7.16
2020,Norway,Western Europe,ef_score,7.58
2020,Oman,Middle East & North Africa,ef_score,6.65
2020,Pakistan,South Asia,ef_score,6.03
2020,Panama,Latin America & the Caribbean,ef_score,7.45
2020,Papua New Guinea,Oceania,ef_score,6.17
2020,Paraguay,Latin America & the Caribbean,ef_score,6.96
2020,Peru,Latin America & the Caribbean,ef_score,7.5
2020,Philippines,South Asia,ef_score,7.09
2020,Poland,Eastern Europe,ef_score,6.93
2020,Portugal,Western Europe,ef_score,7.43
2020,Qatar,Middle East & North Africa,ef_score,6.99
2020,Romania,Eastern Europe,ef_score,7.74
2020,Russia,Eastern Europe,ef_score,6.62
2020,Rwanda,Sub-Saharan Africa,ef_score,6.9
2020,Saudi Arabia,Middle East & North Africa,ef_score,6.78
2020,Senegal,Sub-Saharan Africa,ef_score,6.05
2020,Serbia,Eastern Europe,ef_score,6.82
2020,Seychelles,Sub-Saharan Africa,ef_score,7.01
2020,Sierra Leone,Sub-Saharan Africa,ef_score,5.98
2020,Singapore,South Asia,ef_score,8.48
2020,Slovak Republic,Eastern Europe,ef_score,7.33
2020,Slovenia,Eastern Europe,ef_score,7
2020,Somaliland,Sub-Saharan Africa,ef_score,6.03
2020,South Africa,Sub-Saharan Africa,ef_score,6.55
2020,Spain,Western Europe,ef_score,7.63
2020,Sri Lanka,South Asia,ef_score,6.72
2020,Sudan,Sub-Saharan Africa,ef_score,4.21
2020,Suriname,Latin America & the Caribbean,ef_score,5.81
2020,Sweden,Western Europe,ef_score,7.56
2020,Switzerland,Western Europe,ef_score,8.37
2020,Syria,Middle East & North Africa,ef_score,4.63
2020,Taiwan,East Asia,ef_score,7.68
2020,Tajikistan,Caucasus & Central Asia,ef_score,6.6
2020,Tanzania,Sub-Saharan Africa,ef_score,6.55
2020,Thailand,South Asia,ef_score,6.78
2020,Timor-Leste,South Asia,ef_score,5.94
2020,Togo,Sub-Saharan Africa,ef_score,6.19
2020,Trinidad and Tobago,Latin America & the Caribbean,ef_score,7.01
2020,Tunisia,Middle East & North Africa,ef_score,6.09
2020,Turkey,Middle East & North Africa,ef_score,6.48
2020,Uganda,Sub-Saharan Africa,ef_score,7.18
2020,Ukraine,Eastern Europe,ef_score,6.11
2020,United Arab Emirates,Middle East & North Africa,ef_score,7.35
2020,United Kingdom,Western Europe,ef_score,7.71
2020,United States of America,North America,ef_score,7.97
2020,Uruguay,Latin America & the Caribbean,ef_score,7.06
2020,Venezuela,Latin America & the Caribbean,ef_score,3.32
2020,Vietnam,South Asia,ef_score,6.42
2020,Yemen,Middle East & North Africa,ef_score,5.67
2020,Zambia,Sub-Saharan Africa,ef_score,6.56
2020,Zimbabwe,Sub-Saharan Africa,ef_score,4.48
2019,Albania,Eastern Europe,ef_score,7.79
2019,Algeria,Middle East & North Africa,ef_score,4.86
2019,Angola,Sub-Saharan Africa,ef_score,5.55
2019,Argentina,Latin America & the Caribbean,ef_score,5.44
2019,Armenia,Caucasus & Central Asia,ef_score,7.98
2019,Australia,Oceania,ef_score,8.17
2019,Austria,Western Europe,ef_score,7.86
2019,Azerbaijan,Caucasus & Central Asia,ef_score,6.43
2019,Bahamas,Latin America & the Caribbean,ef_score,7.21
2019,Bahrain,Middle East & North Africa,ef_score,7.43
2019,Bangladesh,South Asia,ef_score,6.04
2019,Barbados,Latin America & the Caribbean,ef_score,7.05
2019,Belarus,Eastern Europe,ef_score,6.48
2019,Belgium,Western Europe,ef_score,7.62
2019,Belize,Latin America & the Caribbean,ef_score,6.41
2019,Benin,Sub-Saharan Africa,ef_score,6.66
2019,Bhutan,South Asia,ef_score,6.52
2019,Bolivia,Latin America & the Caribbean,ef_score,6.32
2019,Bosnia and Herz.,Eastern Europe,ef_score,6.94
2019,Botswana,Sub-Saharan Africa,ef_score,7.47
2019,Brazil,Latin America & the Caribbean,ef_score,6.6
2019,Brunei Darussalam,South Asia,ef_score,7.3
2019,Bulgaria,Eastern Europe,ef_score,7.79
2019,Burkina Faso,Sub-Saharan Africa,ef_score,6.25
2019,Burundi,Sub-Saharan Africa,ef_score,5.67
2019,Cabo Verde,Sub-Saharan Africa,ef_score,7.65
2019,Cambodia,South Asia,ef_score,7.38
2019,Cameroon,Sub-Saharan Africa,ef_score,5.79
2019,Canada,North America,ef_score,8.05
2019,Central African Rep.,Sub-Saharan Africa,ef_score,5.37
2019,Chad,Sub-Saharan Africa,ef_score,5.63
2019,Chile,Latin America & the Caribbean,ef_score,7.86
2019,China,East Asia,ef_score,6.33
2019,Colombia,Latin America & the Caribbean,ef_score,6.83
2019,Comoros,Sub-Saharan Africa,ef_score,6.33
2019,Dem. Rep. Congo,Sub-Saharan Africa,ef_score,5.42
2019,Congo,Sub-Saharan Africa,ef_score,4.78
2019,Costa Rica,Latin America & the Caribbean,ef_score,7.67
2019,Côte d'Ivoire,Sub-Saharan Africa,ef_score,6.17
2019,Croatia,Eastern Europe,ef_score,7.42
2019,Cyprus,Eastern Europe,ef_score,7.89
2019,Czechia,Eastern Europe,ef_score,7.98
2019,Denmark,Western Europe,ef_score,8.23
2019,Djibouti,Sub-Saharan Africa,ef_score,6.45
2019,Dominican Republic,Latin America & the Caribbean,ef_score,7.6
2019,Ecuador,Latin America & the Caribbean,ef_score,6.68
2019,Egypt,Middle East & North Africa,ef_score,5.74
2019,El Salvador,Latin America & the Caribbean,ef_score,7.34
2019,Estonia,Eastern Europe,ef_score,8.11
2019,Eswatini,Sub-Saharan Africa,ef_score,6.14
2019,Ethiopia,Sub-Saharan Africa,ef_score,5.82
2019,Fiji,Oceania,ef_score,6.36
2019,Finland,Western Europe,ef_score,7.92
2019,France,Western Europe,ef_score,7.55
2019,Gabon,Sub-Saharan Africa,ef_score,5.83
2019,"Gambia, The",Sub-Saharan Africa,ef_score,7.06
2019,Georgia,Caucasus & Central Asia,ef_score,8.16
2019,Germany,Western Europe,ef_score,7.89
2019,Ghana,Sub-Saharan Africa,ef_score,6.72
2019,Greece,Eastern Europe,ef_score,7.19
2019,Guatemala,Latin America & the Caribbean,ef_score,7.78
2019,Guinea,Sub-Saharan Africa,ef_score,5.94
2019,Guinea-Bissau,Sub-Saharan Africa,ef_score,5.7
2019,Guyana,Latin America & the Caribbean,ef_score,5.81
2019,Haiti,Latin America & the Caribbean,ef_score,6.68
2019,Honduras,Latin America & the Caribbean,ef_score,7.24
2019,"Hong Kong SAR, China",East Asia,ef_score,8.87
2019,Hungary,Eastern Europe,ef_score,7.51
2019,Iceland,Western Europe,ef_score,7.91
2019,India,South Asia,ef_score,6.76
2019,Indonesia,South Asia,ef_score,7.26
2019,Iran,Middle East & North Africa,ef_score,5.02
2019,Iraq,Middle East & North Africa,ef_score,5.41
2019,Ireland,Western Europe,ef_score,8.19
2019,Israel,Middle East & North Africa,ef_score,7.63
2019,Italy,Western Europe,ef_score,7.61
2019,Jamaica,Latin America & the Caribbean,ef_score,7.61
2019,Japan,East Asia,ef_score,7.97
2019,Jordan,Middle East & North Africa,ef_score,7.51
2019,Kazakhstan,Caucasus & Central Asia,ef_score,7.6
2019,Kenya,Sub-Saharan Africa,ef_score,7
2019,South Korea,East Asia,ef_score,7.62
2019,Kuwait,Middle East & North Africa,ef_score,6.74
2019,Kyrgyzstan,Caucasus & Central Asia,ef_score,7.17
2019,Lao PDR,South Asia,ef_score,6.65
2019,Latvia,Eastern Europe,ef_score,7.94
2019,Lebanon,Middle East & North Africa,ef_score,6.85
2019,Lesotho,Sub-Saharan Africa,ef_score,6.46
2019,Liberia,Sub-Saharan Africa,ef_score,6.16
2019,Libya,Middle East & North Africa,ef_score,4.47
2019,Lithuania,Eastern Europe,ef_score,8.22
2019,Luxembourg,Western Europe,ef_score,7.89
2019,Madagascar,Sub-Saharan Africa,ef_score,6.32
2019,Malawi,Sub-Saharan Africa,ef_score,5.94
2019,Malaysia,South Asia,ef_score,7.52
2019,Mali,Sub-Saharan Africa,ef_score,5.9
2019,Malta,Western Europe,ef_score,8.02
2019,Mauritania,Sub-Saharan Africa,ef_score,6.55
2019,Mauritius,Sub-Saharan Africa,ef_score,8.2
2019,Mexico,Latin America & the Caribbean,ef_score,7.2
2019,Moldova,Eastern Europe,ef_score,7.32
2019,Mongolia,East Asia,ef_score,7.42
2019,Montenegro,Eastern Europe,ef_score,7.63
2019,Morocco,Middle East & North Africa,ef_score,6.74
2019,Mozambique,Sub-Saharan Africa,ef_score,6.47
2019,Myanmar,South Asia,ef_score,5.56
2019,Namibia,Sub-Saharan Africa,ef_score,6.75
2019,Nepal,South Asia,ef_score,6.73
2019,Netherlands,Western Europe,ef_score,7.96
2019,New Zealand,Oceania,ef_score,8.56
2019,Nicaragua,Latin America & the Caribbean,ef_score,7.04
2019,Niger,Sub-Saharan Africa,ef_score,5.62
2019,Nigeria,Sub-Saharan Africa,ef_score,7.03
2019,North Macedonia,Eastern Europe,ef_score,7.17
2019,Norway,Western Europe,ef_score,7.75
2019,Oman,Middle East & North Africa,ef_score,6.77
2019,Pakistan,South Asia,ef_score,6
2019,Panama,Latin America & the Caribbean,ef_score,7.74
2019,Papua New Guinea,Oceania,ef_score,6.01
2019,Paraguay,Latin America & the Caribbean,ef_score,7.11
2019,Peru,Latin America & the Caribbean,ef_score,7.78
2019,Philippines,South Asia,ef_score,7.34
2019,Poland,Eastern Europe,ef_score,7.22
2019,Portugal,Western Europe,ef_score,7.77
2019,Qatar,Middle East & North Africa,ef_score,7.11
2019,Romania,Eastern Europe,ef_score,7.87
2019,Russia,Eastern Europe,ef_score,6.83
2019,Rwanda,Sub-Saharan Africa,ef_score,7.25
2019,Saudi Arabia,Middle East & North Africa,ef_score,6.89
2019,Senegal,Sub-Saharan Africa,ef_score,6.26
2019,Serbia,Eastern Europe,ef_score,7.21
2019,Seychelles,Sub-Saharan Africa,ef_score,7.63
2019,Sierra Leone,Sub-Saharan Africa,ef_score,5.85
2019,Singapore,South Asia,ef_score,8.81
2019,Slovak Republic,Eastern Europe,ef_score,7.61
2019,Slovenia,Eastern Europe,ef_score,7.43
2019,Somaliland,Sub-Saharan Africa,ef_score,6.25
2019,South Africa,Sub-Saharan Africa,ef_score,6.79
2019,Spain,Western Europe,ef_score,7.89
2019,Sri Lanka,South Asia,ef_score,6.72
2019,Sudan,Sub-Saharan Africa,ef_score,3.58
2019,Suriname,Latin America & the Caribbean,ef_score,6
2019,Sweden,Western Europe,ef_score,7.7
2019,Switzerland,Western Europe,ef_score,8.49
2019,Syria,Middle East & North Africa,ef_score,4.8
2019,Taiwan,East Asia,ef_score,8.1
2019,Tajikistan,Caucasus & Central Asia,ef_score,6.54
2019,Tanzania,Sub-Saharan Africa,ef_score,6.58
2019,Thailand,South Asia,ef_score,6.91
2019,Timor-Leste,South Asia,ef_score,5.92
2019,Togo,Sub-Saharan Africa,ef_score,6.07
2019,Trinidad and Tobago,Latin America & the Caribbean,ef_score,7.22
2019,Tunisia,Middle East & North Africa,ef_score,5.94
2019,Turkey,Middle East & North Africa,ef_score,6.49
2019,Uganda,Sub-Saharan Africa,ef_score,7.41
2019,Ukraine,Eastern Europe,ef_score,6.2
2019,United Arab Emirates,Middle East & North Africa,ef_score,7.28
2019,United Kingdom,Western Europe,ef_score,8.16
2019,United States of America,North America,ef_score,8.25
2019,Uruguay,Latin America & the Caribbean,ef_score,7.38
2019,Venezuela,Latin America & the Caribbean,ef_score,2.87
2019,Vietnam,South Asia,ef_score,6.4
2019,Yemen,Middle East & North Africa,ef_score,5.72
2019,Zambia,Sub-Saharan Africa,ef_score,6.95
2019,Zimbabwe,Sub-Saharan Africa,ef_score,4.6
2018,Albania,Eastern Europe,ef_score,7.76
2018,Algeria,Middle East & North Africa,ef_score,4.87
2018,Angola,Sub-Saharan Africa,ef_score,4.86
2018,Argentina,Latin America & the Caribbean,ef_score,5.89
2018,Armenia,Caucasus & Central Asia,ef_score,7.95
2018,Australia,Oceania,ef_score,8.29
2018,Austria,Western Europe,ef_score,7.86
2018,Azerbaijan,Caucasus & Central Asia,ef_score,6.51
2018,Bahamas,Latin America & the Caribbean,ef_score,7.21
2018,Bahrain,Middle East & North Africa,ef_score,7.37
2018,Bangladesh,South Asia,ef_score,6.07
2018,Barbados,Latin America & the Caribbean,ef_score,6.56
2018,Belarus,Eastern Europe,ef_score,6.34
2018,Belgium,Western Europe,ef_score,7.62
2018,Belize,Latin America & the Caribbean,ef_score,6.46
2018,Benin,Sub-Saharan Africa,ef_score,6.48
2018,Bhutan,South Asia,ef_score,6.49
2018,Bolivia,Latin America & the Caribbean,ef_score,6.35
2018,Bosnia and Herz.,Eastern Europe,ef_score,6.99
2018,Botswana,Sub-Saharan Africa,ef_score,7.46
2018,Brazil,Latin America & the Caribbean,ef_score,6.58
2018,Brunei Darussalam,South Asia,ef_score,7.26
2018,Bulgaria,Eastern Europe,ef_score,7.89
2018,Burkina Faso,Sub-Saharan Africa,ef_score,5.99
2018,Burundi,Sub-Saharan Africa,ef_score,5.72
2018,Cabo Verde,Sub-Saharan Africa,ef_score,7.72
2018,Cambodia,South Asia,ef_score,7.38
2018,Cameroon,Sub-Saharan Africa,ef_score,5.78
2018,Canada,North America,ef_score,8.11
2018,Central African Rep.,Sub-Saharan Africa,ef_score,5.2
2018,Chad,Sub-Saharan Africa,ef_score,5.59
2018,Chile,Latin America & the Caribbean,ef_score,7.95
2018,China,East Asia,ef_score,6.33
2018,Colombia,Latin America & the Caribbean,ef_score,6.78
2018,Dem. Rep. Congo,Sub-Saharan Africa,ef_score,5.16
2018,Congo,Sub-Saharan Africa,ef_score,4.65
2018,Costa Rica,Latin America & the Caribbean,ef_score,7.7
2018,Côte d'Ivoire,Sub-Saharan Africa,ef_score,6.1
2018,Croatia,Eastern Europe,ef_score,7.44
2018,Cyprus,Eastern Europe,ef_score,7.89
2018,Czechia,Eastern Europe,ef_score,8.02
2018,Denmark,Western Europe,ef_score,8.21
2018,Dominican Republic,Latin America & the Caribbean,ef_score,7.57
2018,Ecuador,Latin America & the Caribbean,ef_score,6.61
2018,Egypt,Middle East & North Africa,ef_score,5.56
2018,El Salvador,Latin America & the Caribbean,ef_score,7.31
2018,Estonia,Eastern Europe,ef_score,8.08
2018,Eswatini,Sub-Saharan Africa,ef_score,6.1
2018,Ethiopia,Sub-Saharan Africa,ef_score,5.64
2018,Fiji,Oceania,ef_score,6.17
2018,Finland,Western Europe,ef_score,7.92
2018,France,Western Europe,ef_score,7.53
2018,Gabon,Sub-Saharan Africa,ef_score,5.77
2018,"Gambia, The",Sub-Saharan Africa,ef_score,7.24
2018,Georgia,Caucasus & Central Asia,ef_score,8.2
2018,Germany,Western Europe,ef_score,7.92
2018,Ghana,Sub-Saharan Africa,ef_score,6.62
2018,Greece,Eastern Europe,ef_score,7.06
2018,Guatemala,Latin America & the Caribbean,ef_score,7.71
2018,Guinea,Sub-Saharan Africa,ef_score,5.87
2018,Guinea-Bissau,Sub-Saharan Africa,ef_score,5.18
2018,Guyana,Latin America & the Caribbean,ef_score,5.87
2018,Haiti,Latin America & the Caribbean,ef_score,6.42
2018,Honduras,Latin America & the Caribbean,ef_score,7.24
2018,"Hong Kong SAR, China",East Asia,ef_score,9.01
2018,Hungary,Eastern Europe,ef_score,7.49
2018,Iceland,Western Europe,ef_score,7.87
2018,India,South Asia,ef_score,6.72
2018,Indonesia,South Asia,ef_score,7.33
2018,Iran,Middle East & North Africa,ef_score,5.19
2018,Iraq,Middle East & North Africa,ef_score,5.25
2018,Ireland,Western Europe,ef_score,8.16
2018,Israel,Middle East & North Africa,ef_score,7.64
2018,Italy,Western Europe,ef_score,7.61
2018,Jamaica,Latin America & the Caribbean,ef_score,7.67
2018,Japan,East Asia,ef_score,7.98
2018,Jordan,Middle East & North Africa,ef_score,7.52
2018,Kazakhstan,Caucasus & Central Asia,ef_score,7.42
2018,Kenya,Sub-Saharan Africa,ef_score,7.06
2018,South Korea,East Asia,ef_score,7.69
2018,Kuwait,Middle East & North Africa,ef_score,6.68
2018,Kyrgyzstan,Caucasus & Central Asia,ef_score,7.16
2018,Lao PDR,South Asia,ef_score,6.67
2018,Latvia,Eastern Europe,ef_score,7.93
2018,Lebanon,Middle East & North Africa,ef_score,7.03
2018,Lesotho,Sub-Saharan Africa,ef_score,6.52
2018,Liberia,Sub-Saharan Africa,ef_score,6.11
2018,Libya,Middle East & North Africa,ef_score,4.46
2018,Lithuania,Eastern Europe,ef_score,8.13
2018,Luxembourg,Western Europe,ef_score,7.89
2018,Madagascar,Sub-Saharan Africa,ef_score,6.29
2018,Malawi,Sub-Saharan Africa,ef_score,5.94
2018,Malaysia,South Asia,ef_score,7.48
2018,Mali,Sub-Saharan Africa,ef_score,5.85
2018,Malta,Western Europe,ef_score,8.01
2018,Mauritania,Sub-Saharan Africa,ef_score,6.33
2018,Mauritius,Sub-Saharan Africa,ef_score,8.26
2018,Mexico,Latin America & the Caribbean,ef_score,7.17
2018,Moldova,Eastern Europe,ef_score,7.25
2018,Mongolia,East Asia,ef_score,7.56
2018,Montenegro,Eastern Europe,ef_score,7.45
2018,Morocco,Middle East & North Africa,ef_score,6.78
2018,Mozambique,Sub-Saharan Africa,ef_score,6.42
2018,Myanmar,South Asia,ef_score,5.54
2018,Namibia,Sub-Saharan Africa,ef_score,6.83
2018,Nepal,South Asia,ef_score,6.69
2018,Netherlands,Western Europe,ef_score,7.92
2018,New Zealand,Oceania,ef_score,8.55
2018,Nicaragua,Latin America & the Caribbean,ef_score,7.1
2018,Niger,Sub-Saharan Africa,ef_score,5.53
2018,Nigeria,Sub-Saharan Africa,ef_score,6.99
2018,North Macedonia,Eastern Europe,ef_score,7.23
2018,Norway,Western Europe,ef_score,7.79
2018,Oman,Middle East & North Africa,ef_score,6.7
2018,Pakistan,South Asia,ef_score,6.11
2018,Panama,Latin America & the Caribbean,ef_score,7.76
2018,Papua New Guinea,Oceania,ef_score,5.9
2018,Paraguay,Latin America & the Caribbean,ef_score,7.22
2018,Peru,Latin America & the Caribbean,ef_score,7.77
2018,Philippines,South Asia,ef_score,7.29
2018,Poland,Eastern Europe,ef_score,7.11
2018,Portugal,Western Europe,ef_score,7.66
2018,Qatar,Middle East & North Africa,ef_score,7.04
2018,Romania,Eastern Europe,ef_score,7.85
2018,Russia,Eastern Europe,ef_score,6.85
2018,Rwanda,Sub-Saharan Africa,ef_score,7.24
2018,Saudi Arabia,Middle East & North Africa,ef_score,6.34
2018,Senegal,Sub-Saharan Africa,ef_score,6.28
2018,Serbia,Eastern Europe,ef_score,7.13
2018,Seychelles,Sub-Saharan Africa,ef_score,7.63
2018,Sierra Leone,Sub-Saharan Africa,ef_score,5.6
2018,Singapore,South Asia,ef_score,8.82
2018,Slovak Republic,Eastern Europe,ef_score,7.62
2018,Slovenia,Eastern Europe,ef_score,7.4
2018,South Africa,Sub-Saharan Africa,ef_score,6.8
2018,Spain,Western Europe,ef_score,7.85
2018,Sri Lanka,South Asia,ef_score,6.83
2018,Sudan,Sub-Saharan Africa,ef_score,3.72
2018,Suriname,Latin America & the Caribbean,ef_score,6.04
2018,Sweden,Western Europe,ef_score,7.73
2018,Switzerland,Western Europe,ef_score,8.55
2018,Syria,Middle East & North Africa,ef_score,5.02
2018,Taiwan,East Asia,ef_score,8.05
2018,Tajikistan,Caucasus & Central Asia,ef_score,6.25
2018,Tanzania,Sub-Saharan Africa,ef_score,6.65
2018,Thailand,South Asia,ef_score,6.86
2018,Timor-Leste,South Asia,ef_score,6
2018,Togo,Sub-Saharan Africa,ef_score,6.07
2018,Trinidad and Tobago,Latin America & the Caribbean,ef_score,7.26
2018,Tunisia,Middle East & North Africa,ef_score,6.09
2018,Turkey,Middle East & North Africa,ef_score,6.66
2018,Uganda,Sub-Saharan Africa,ef_score,7.42
2018,Ukraine,Eastern Europe,ef_score,6.16
2018,United Arab Emirates,Middle East & North Africa,ef_score,7.09
2018,United Kingdom,Western Europe,ef_score,8.17
2018,United States of America,North America,ef_score,8.28
2018,Uruguay,Latin America & the Caribbean,ef_score,7.36
2018,Venezuela,Latin America & the Caribbean,ef_score,3.36
2018,Vietnam,South Asia,ef_score,6.36
2018,Yemen,Middle East & North Africa,ef_score,5.53
2018,Zambia,Sub-Saharan Africa,ef_score,7.02
2018,Zimbabwe,Sub-Saharan Africa,ef_score,5.73
2017,Albania,Eastern Europe,ef_score,7.77
2017,Algeria,Middle East & North Africa,ef_score,4.76
